0.000000000000000000e+00,-7.341114092967564367e-19,-1.161764449389917042e-18,-8.411832441415248403e-20,1.509144980901499829e-19,-5.426009588809519519e-18,-6.307621237609228754e-18,-1.421958658324481189e-18,-7.117948705683181178e-18,-1.137281555233764333e-17,-1.943855316172729289e-17,-2.959218874040651854e-17,-2.427345216510191435e-17,-1.839674206482415919e-17,-2.679698663805448683e-17,-3.555949120203387756e-17,-5.323827032818491560e-17,-6.206525403298741425e-17,-6.377452777549649195e-17,-7.396218219390487197e-17,-1.199499972251836953e-16,-1.284446677765646694e-16,-1.394224845348824351e-16,-1.508507815291064166e-16,-1.506343737218241028e-16,-1.608536214405859395e-16,-1.678888301223297120e-16,-1.576873716546168749e-16,-1.662771621795099782e-16,-1.451088990947456817e-16
7.598597403244439105e-19,-4.592593216756949911e-03,-3.633993057571926685e-03,-1.754144494586854235e-04,2.360298762087995126e-04,-6.789011726570631095e-03,-6.576735298135560730e-03,-1.270822619414080585e-03,-5.566226482956385460e-03,-7.905357097883682072e-03,-1.216073831077467589e-02,-1.682985636005754349e-02,-1.265453834719632367e-02,-8.853063376754824812e-03,-1.197440465389590543e-02,-1.483065340561246816e-02,-2.081612852667312843e-02,-2.283997489293175184e-02,-2.216515398029888367e-02,-2.435298052631702792e-02,-3.752029573645459387e-02,-3.826421351938195242e-02,-3.964661770490243708e-02,-4.103134324794738275e-02,-3.926529373949752544e-02,-4.025194221822547824e-02,-4.039656717708164230e-02,-3.653668630603490453e-02,-3.715100603534669116e-02,-3.130343927196702764e-02
1.656757271086698321e-19,-5.006721504784879262e-04,-3.961681414151600376e-04,-1.912321111199064431e-05,2.573134177601872912e-05,-7.401197842568711617e-04,-7.169779794193008055e-04,-1.385416612595128858e-04,-6.068150284035006038e-04,-8.618207517391887054e-04,-1.325730957239198288e-03,-1.834745638975654111e-03,-1.379563708034366046e-03,-9.651371392940314136e-04,-1.305417363525783383e-03,-1.616797914192841116e-03,-2.269318300619010791e-03,-2.489952583824266846e-03,-2.416385424363403853e-03,-2.654896385375990573e-03,-4.090361646752482989e-03,-4.171461561022595139e-03,-4.322167544271848967e-03,-4.473126595669897100e-03,-4.280596631983704312e-03,-4.388158393345250111e-03,-4.403925017068462469e-03,-3.983131194256863197e-03,-4.050102677564695192e-03,-3.412616689081054196e-03
-8.658213575894521431e-18,1.744341787819409309e-02,1.380249816996543394e-02,6.662526810815133345e-04,-8.964799554696822621e-04,2.578577351341300797e-02,2.497951302568417534e-02,4.826791521317094942e-03,2.114143577807257868e-02,3.002583525830056221e-02,4.618846696202680985e-02,6.392253863183888773e-02,4.806400001645523556e-02,3.362537823280579291e-02,4.548074135074283569e-02,5.632923983270594209e-02,7.906305029848945121e-02,8.674994879389871794e-02,8.418686893543232685e-02,9.249659089120074174e-02,1.425082010434541024e-01,1.453337220818233522e-01,1.505843185850405108e-01,1.558437319826414535e-01,1.491359879880131967e-01,1.528834397872584350e-01,1.534327489626797492e-01,1.387722920452126862e-01,1.411055785444628452e-01,1.188955665076691509e-01
-1.918590114266018532e-17,2.898990259950070397e-02,2.293891486010256331e-02,1.107271548849059900e-03,-1.489895315983892242e-03,4.285439171534759922e-02,4.151443568308939291e-02,8.021834771613327308e-03,3.513578407051112795e-02,4.990111718271243030e-02,7.676243083778229448e-02,1.062353824112867440e-01,7.987945302630602984e-02,5.588333930009176803e-02,7.558623379420066624e-02,9.361578032797303328e-02,1.313979945546040751e-01,1.441731536564639371e-01,1.399134703781901024e-01,1.537237242979683505e-01,2.368399872506796455e-01,2.415358318533355475e-01,2.502620048018046051e-01,2.590028308940088841e-01,2.478549671883678307e-01,2.540830048020420451e-01,2.549959233369119560e-01,2.306311330722222441e-01,2.345089137240601307e-01,1.975972207189136132e-01
-3.663748632840423703e-17,4.428740259854008210e-02,3.504340706548272205e-02,1.691560732274810606e-03,-2.276088836869533203e-03,6.546795707571054224e-02,6.342092804340263013e-02,1.225482648277428747e-02,5.367636574166703006e-02,7.623312493729386685e-02,1.172687168329437368e-01,1.622940654909124369e-01,1.220305409231742105e-01,8.537206834826047142e-02,1.154718597436337896e-01,1.430153046817366214e-01,2.007345787212397592e-01,2.202509814570752233e-01,2.137435326086455367e-01,2.348412328590710196e-01,3.618165956509517001e-01,3.689903610592406569e-01,3.823211935167460940e-01,3.956744113435611276e-01,3.786440013119701242e-01,3.881584730577437581e-01,3.895531238522639272e-01,3.523314301270870641e-01,3.582554525458350736e-01,3.018660596149045916e-01
-6.610134046897527846e-17,6.658609735149641218e-02,5.268775266732980689e-02,2.543261085239893055e-03,-3.422098926105057812e-03,9.843105505109325803e-02,9.535334747672565003e-02,1.842512817029818770e-02,8.070240079663128230e-02,1.146164819033831106e-01,1.763134827776242086e-01,2.440090818219310675e-01,1.834728839580683224e-01,1.283568807515308163e-01,1.736119086491955399e-01,2.150234703673019332e-01,3.018043826527001539e-01,3.311472886772254265e-01,3.213633411637712989e-01,3.530837275567575984e-01,5.439911498037428572e-01,5.547769040775532012e-01,5.748198069282421940e-01,5.948963661753945420e-01,5.692911494825365626e-01,5.835961550764522388e-01,5.856930121537820000e-01,5.297302061062231227e-01,5.386369721467366700e-01,4.538555357340607332e-01
-7.111244683692032978e-17,6.140053103386478028e-02,4.858455625770771030e-02,2.345197982803578791e-03,-3.155594030448888917e-03,9.076547944320836891e-02,8.792745638810169073e-02,1.699022317003097415e-02,7.441749046296368408e-02,1.056904238876063967e-01,1.625826096073647309e-01,2.250062369906361548e-01,1.691844537136980575e-01,1.183607532724299249e-01,1.600914276232751621e-01,1.982779557660939995e-01,2.783005777527695068e-01,3.053583282989825176e-01,2.963363312631386304e-01,3.255864096818726905e-01,5.016264175891340660e-01,5.115722030661989939e-01,5.300542124862126503e-01,5.485672572228725841e-01,5.249561136852167742e-01,5.381470795901925896e-01,5.400806384436329655e-01,4.884760821452451274e-01,4.966892105073889563e-01,4.185103499853089493e-01
-1.218715658864377094e-16,9.207398699768822026e-02,7.285562072245591048e-02,3.516772981272291328e-03,-4.732013206356205752e-03,1.361085878798611870e-01,1.318527924742662893e-01,2.547791624770248328e-02,1.115937424956215673e-01,1.584894878098114523e-01,2.438029253327214096e-01,3.374111101359739129e-01,2.537028089033059319e-01,1.774894495917579418e-01,2.400672400910836557e-01,2.973303587727367803e-01,4.173293511635089437e-01,4.579041626517784680e-01,4.443751064077338109e-01,4.882374524601235666e-01,7.522205992864352542e-01,7.671349348349619790e-01,7.948498790931979308e-01,8.226113627753334212e-01,7.872049568944504694e-01,8.069856461290678684e-01,8.098851401518959436e-01,7.325008380028029675e-01,7.448169444157773933e-01,6.275827891731489139e-01
-1.418517732946745428e-16,9.526136604864299251e-02,7.537770634953847027e-02,3.638515168104605908e-03,-4.895824074708860635e-03,1.408203384601220964e-01,1.364172176962664962e-01,2.635990017343307554e-02,1.154568483374170812e-01,1.639760110908575486e-01,2.522427937701172129e-01,3.490914678469271837e-01,2.624853873995216524e-01,1.836337056606134055e-01,2.483777881279146393e-01,3.076232176753155856e-01,4.317762853587279737e-01,4.737556988236383826e-01,4.597582993280679431e-01,5.051390538635914806e-01,7.782606596557359868e-01,7.936912934795589125e-01,8.223656621703356873e-01,8.510881813674636698e-01,8.144560912292336807e-01,8.349215401504443967e-01,8.379214076534261535e-01,7.578582478640224496e-01,7.706007081349126597e-01,6.493081895840191464e-01
